发布者ID,发布时间,发布来源,发布内容,收藏数,转发数,评论数,点赞数
鹤北检察,06月08日21:19,来自iPhoneX, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,29,65,49
花山检察,06月08日21:14,来自华为P9手机摄影再突破, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,0,0,0
西湖检察,06月08日20:53,来自Android客户端, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,0,1,2
澄城检察,06月08日20:20,来自iPhone客户端, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】,0,0,0,1
共青团福建省委,06月08日20:15,来自iPhone客户端, 【2人涉嫌侵害袁隆平院士名誉被立案调查】近日，福建省厦门市人民检察院依法对在微博帐户发文侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事公益诉讼立案调查。​​​,0,0,3,8
安徽检察,06月09日07:43,来自HUAWEIP20, #检小皖关注#【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查（。via@最高人民检察院）  ,0,1,0,2
平房检察,06月09日07:28,来自华为手机畅享玩不停, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,0,7,1
明水检察,06月09日05:06,来自Redmi9A, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】,0,10,20,9
建阳检察,06月09日11:53,来自微博weibo.com, 【厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查】,0,0,0,0
蝌蚪五线谱,06月09日11:52,来自微博视频号, 【#沙画还原袁隆平的梦想#】“我有着一个梦，走在田埂上，它同我一般高，我拉着我最亲爱的朋友，坐在稻穗下乘凉……”这是袁老的梦。请放心，您的禾下乘凉梦，我们会接棒努力！致敬！送别！（视频：@方浪浪）L央视新闻的微博视频​,0,0,1,4
柳北检察,06月09日11:47,来自iPhone客户端, #男子因造谣女子来深圳致多区排查被行拘#【网络造谣要负什么法律责任？】秘书称袁隆平目前在医院！来自@北京互联网法院的颜君法官，在《法官说·民法典公开课》上介绍了网络造谣需要承担的法律责任。L烟台高速交警支队莱山大队的微博视频​​​​,0,0,1,1
菏泽市人民检察院,06月09日11:35,来自新版微博weibo.com, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,0,0,0
甘肃网络辟谣举报平台,06月09日11:33,来自微博weibo.com, 【2人涉嫌侵害袁隆平院士名誉，民事公益诉讼立案调查！】近日，福建省厦门市检察院依法对在微博帐户发文侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事公益诉讼立案调查。2021年5月22日，“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平逝世。厦门市湖里区网民王某雄为发泄对社会的不满，在其新浪微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。厦门市翔安区网民杨某兵为发泄不满、博取眼球，在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。目前，公安机关已对上述二人以涉嫌侵害英雄烈士名誉罪立案侦查。厦门市检察院认为，王某雄、杨某兵的行为侵害了袁隆平院士的名誉，造成了较为恶劣的社会影响，损害了社会公共利益，依法决定分别对王某雄、杨某兵侵害袁隆平院士名誉、侵害社会公共利益的行为进行民事公益诉讼立案调查。O2人涉嫌侵害袁隆平院士名誉，民事公益诉讼立案调查！  ,0,0,0,0
临安检察,06月09日11:31,来自微博视频号, #男子因造谣女子来深圳致多区排查被行拘#【网络造谣要负什么法律责任？】秘书称袁隆平目前在医院！来自@北京互联网法院的颜君法官，在《法官说·民法典公开课》上介绍了网络造谣需要承担的法律责任。L烟台高速交警支队莱山大队的微博视频​,0,3,25,20
丽水检察,06月09日11:30,来自新版微博weibo.com, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,0,0,0
颍上检察,06月09日11:28,来自搜狗高速浏览器, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,0,0,0
太和检察,06月09日11:20,来自360安全浏览器, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,0,5,1
全椒发布,06月09日11:17,来自微博weibo.com, #百年瞬间#袁隆平荣获新中国第一个特等发明奖O百年瞬间丨袁隆平荣获新中国第一个特等发明奖​,0,0,0,1
鹤岗检察,06月09日11:13,来自微博视频号, #男子因造谣女子来深圳致多区排查被行拘#【网络造谣要负什么法律责任？】秘书称袁隆平目前在医院！来自@北京互联网法院的颜君法官，在《法官说·民法典公开课》上介绍了网络造谣需要承担的法律责任。L烟台高速交警支队莱山大队的微博视频​​​​,0,2,24,11
西湖检察,06月09日11:11,来自微博视频号, #男子因造谣女子来深圳致多区排查被行拘#【网络造谣要负什么法律责任？】秘书称袁隆平目前在医院！来自@北京互联网法院的颜君法官，在《法官说·民法典公开课》上介绍了网络造谣需要承担的法律责任。L烟台高速交警支队莱山大队的微博视频​​​​,0,0,7,6
真实故事计划,06月09日10:54,来自微博weibo.com, 【#44年前的高考记忆#】1977年，是全国恢复高考的第一年。这年的10月21日，对中国千万知识青年而言，这场发生在冬天的考试是一件翻天覆地的大事。本文作者徐海涛就是当年恢复高考的第一届考生。他向真故提供了同年参加高考的姐姐的准考证，这是#被历史铭记的1977年高考准考证#。由于时代的原因，如果不争取高考没有机会读书，徐海涛人生最好的归宿是等父亲退休后顶替父亲，在工厂做一个工人。在那个“读书无用”作为口号盛行的年代，还有一众和徐海涛一样的青年坚信：只有读书，才有出路。那一年，有500多万人参加了高考，他们紧紧抓住了“高考”，这根命运里的救命稻草。尽管第一年没有考上，作者并没有气馁。通过一年的复读，他再次参加了高考，并被西南农院录取。现在西南农学院已经和西南师范学院合并，变成“西南大学”。不经意间，作者和袁隆平院士成了校友。只有读书，才有出路。在1977和1978这两年，作者三姐弟都紧紧抓住了“高考”，考上了大学。#洞见计划#O第一届参加高考的我，复读了  ,0,14,4,32
昌邑检察,06月09日10:53,来自微博weibo.com, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,13,2,7
西乡塘普法,06月09日10:51,来自微博weibo.com, 发布了头条文章：《学党史知党恩跟党走丨袁隆平荣获新中国第一个特等发明奖》O学党史知党恩跟党走丨袁隆平荣获新中国第一个特等发明奖​,0,0,0,0
烟台市人民检察院,06月09日10:50,来自360安全浏览器, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,0,2,1
共青团管城回族区委,06月09日10:49,来自微博weibo.com, #青心向党#为传承红色基因，弘扬革命精神，提高辖区青少年对建国后做出伟大贡献的英雄人物的了解，2021年6月5日，共青团管城回族区委员会“青心向党”青年理想信念教育项目依托青翠路社区活动室召集青少年开展了“国泰民安时不忘伟人恩”为主题的红色教育活动。活动开始，志愿者带领大家进行破冰游戏，了解中国在航天、交通、饮食等方面的变化，引出此次活动的英雄人物袁爷爷。而后，依次展开讲解了袁隆平、吴孟超、钱学森以及孟泰等英雄人物的主要事迹及卓越贡献，宣扬社会正能量。在讲解过程中，志愿者老师通过视频、PPT讲解与现场互动相结合的方式，生动形象的展现英雄事迹，有位小朋友说：“刚才看袁爷爷的视频，我都看哭了。”在社会主义市场经济这一特定的社会环境中，各种思潮、各种价值观并存，祖国青少年学生道德教育面临着新的挑战。通过在青少年学生中开展红色故事，使他们更多的了解英雄事迹，了解他们的思想，有利于加强青少年的思想道德建设，促进革命精神传承。  ,0,0,0,0
财经961,06月09日10:47,来自微博weibo.com, #厦门2人涉嫌侵害袁隆平名誉被立案调查#【2人涉嫌侵害袁隆平院士名誉，厦门立案调查】近日，厦门市人民检察院依法对在微博帐户发文侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事公益诉讼立案调查。#961重点关注#​,0,0,0,0
福建东南网,06月09日10:44,来自360安全浏览器, #厦门2人涉嫌侵害袁隆平名誉被立案调查#【2人涉嫌侵害袁隆平院士名誉，厦门立案调查】近日，厦门市人民检察院依法对在微博帐户发文侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事公益诉讼立案调查。​,0,0,0,0
拱墅检察,06月09日10:39,来自微博视频号, #男子因造谣女子来深圳致多区排查被行拘#【网络造谣要负什么法律责任？】秘书称袁隆平目前在医院！来自@北京互联网法院的颜君法官，在《法官说·民法典公开课》上介绍了网络造谣需要承担的法律责任。L烟台高速交警支队莱山大队的微博视频​​​​,0,7,1,9
泰安检察,06月09日10:36,来自360安全浏览器, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,0,0,0
兰州检察,06月09日10:35,来自360安全浏览器, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,0,0,0
界首检察,06月09日10:33,来自iPhone客户端, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。（最高人民检察院）#2人涉嫌侵害袁隆平名誉被立案调查#O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,0,0,0
烟台市牟平区人民检察院,06月09日10:26,来自微博weibo.com, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,0,0,0
福州检察之窗,06月09日10:26,来自HUAWEIP30Pro, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。网络空间不是法外之地！,0,0,0,2
鹤岗市南山政法,06月09日10:21,来自360安全浏览器, 【#苏州一男子侮辱袁隆平被采取刑事强制措施#】,0,0,0,0
双流检察,06月09日10:21,来自搜狗高速浏览器, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】,0,0,0,0
中国互联网联合辟谣平台,06月09日10:20,来自微博weibo.com, #辟谣课堂# #微博辟谣#【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。厦门市人民检察院依法决定分别对王某雄、杨某兵侵害袁隆平院士名誉、侵害社会公共利益的行为进行民事公益诉讼立案调查。@最高人民检察院@国家网信办举报中心  ,0,6,0,3
青岛检察,06月09日10:13,来自微博weibo.com, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,0,0,0
柳州检察,06月09日10:11,来自微博weibo.com, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】,0,0,0,0
黄埔检察,06月09日09:59,来自微博weibo.com, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】,0,0,0,0
钦州检察,06月09日09:58,来自搜狗高速浏览器, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】,0,0,4,0
阜阳检察,06月09日09:57,来自360安全浏览器, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,0,0,0
青州市博物馆,06月09日09:55,来自Android, #献礼建党一百周年# #小状元微课堂#小状元微课堂每天一题，让我们一起学习党史～数学大师（）、“杂交水稻之父”袁隆平荣膺2000年度国家最高科学技术奖。2潍坊·青州博物馆选择正确的选项：​,0,1,1,11
鹤岗市南山政法,06月09日09:55,来自360安全浏览器, 【#传承的决心如稻穗饱满#——怀念袁隆平】,0,0,0,0
济宁高新检察,06月09日09:46,来自微博weibo.com, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,1,10,7
金湾检察,06月09日09:45,来自微博weibo.com, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】,0,0,0,0
襄阳高新检察,06月09日09:41,来自360安全浏览器, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】,0,0,0,0
成武县人民检察院,06月09日09:27,来自360安全浏览器, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】,0,0,0,0
山东省人民检察院,06月09日09:26,来自360安全浏览器, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,3,1,1
深圳市人民检察院,06月09日09:23,来自微博weibo.com, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查（来源：福建检察微信、最高人民检察院）  ,0,0,0,1
龙口市人民检察院,06月09日09:23,来自360安全浏览器, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。（最高人民检察院）O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,12,5,10
东明县人民检察院,06月09日09:22,来自360安全浏览器, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,0,0,0
揭阳空港共青团_青春风采,06月09日09:11,来自新版微博weibo.com, #百年党史100题#今日份团团小测试：数学大师（）、“杂交水稻之父”袁隆平荣膺2000年度国家最高科学技术奖。#致敬建党百年#​​​​​​​​​​​​正确的答案是：​,0,0,1,15
山东长安网,06月09日09:09,来自HUAWEIMate305G, #苏州一男子侮辱袁隆平被采取刑事强制措施#依法严惩！,0,3,1,1
槐荫检察,06月09日09:05,来自HUAWEIP30Pro, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,0,8,4
福建日报,06月09日09:04,来自微博weibo.com, #厦门2人涉嫌侵害袁隆平名誉被立案调查#【2人涉嫌侵害袁隆平院士名誉，厦门立案调查】近日，厦门市人民检察院依法对在微博帐户发文侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事公益诉讼立案调查。O网页链接​,0,0,2,3
延边检察,06月09日09:01,来自360安全浏览器, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】,0,0,0,0
东丽检察,06月09日08:58,来自微博weibo.com, 2人涉嫌侵害袁隆平院士名誉，立案调查！,0,0,0,0
七台河检察,06月09日08:55,来自微博weibo.com, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】,0,0,0,0
镇宁检察,06月09日08:55,来自微博weibo.com, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】,0,0,0,1
济南市天桥区人民检察,06月09日08:50,来自微博weibo.com, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】近日，福建省@厦门检察依法对侵害袁隆平院士名誉、侵害社会公共利益，涉嫌侵害英雄烈士名誉罪的两起案件当事人进行民事#公益诉讼#立案调查。5月22日，袁隆平院士逝世。网民王某雄在其微博账户发布数条侮辱包括袁隆平院士在内的四位知名人士的微博，造成不良影响。网民杨某兵在其微信朋友圈发表、转发多条对袁隆平院士具有侮辱性的言论及文章链接，歪曲、诋毁袁隆平院士的形象。O案件公开｜厦门市检察机关对两起涉嫌侵害袁隆平院士名誉的案件当事人开展民事公益诉讼立案调查  ,0,7,1,4
汕头检察,06月09日08:42,来自360安全浏览器, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】,0,0,0,0
当阳检察,06月09日08:34,来自微博weibo.com, 【2人涉嫌侵害袁隆平院士名誉，立案调查！】,0,0,0,0
